product_uid,name,value
100111.0,Product Height (in.),11
100111.0,Product Width (in.),10.5
100112.0,Brand/Model Compatibility,Rug Doctor Universal Hand Tool
100112.0,Bullet01,"Helps you clean stairs, upholstery, tight spaces and under furniture"
100112.0,Bullet02,"Great for cars, boats and motor homes"
100112.0,Bullet03,Powerful suction helps make it easy to deep-clean ground-in carpet
100112.0,Bullet04,Comes in convenient storage bag
100112.0,Bullet05,Has agitating bristles
100112.0,Bullet06,Clear cover makes it easy to see what you are cleaning
100112.0,Bullet07,12 ft. hose makes for easy flexibility
100112.0,Bullet08,Spray trigger for easy application for carpet cleaning chemicals
100112.0,Bullet09,Coils up for easy storage
100112.0,Bullet10,Fits on the Rug Doctor Mighty Pro X3
100112.0,MFG Brand Name,Rug Doctor
100112.0,Product Depth (in.),2
100112.0,Product Height (in.),4
100112.0,Product Weight (lb.),2.5
100112.0,Product Width (in.),4
100112.0,Vacuum Accessory Type,Attachment
100113.0,Bulb Type Included,"Halogen,No Bulbs Included"
100113.0,Bullet01,"Comes as a complete kit that includes: (5) each 20 watt bulbs, (5) each Power Tap connectors, 10 ft. power cord with on/off switch and mounting hardware"
100113.0,Bullet02,Line voltage does not need a transformer that plugs into any standard outlet
100113.0,Bullet03,Linkable up to 30 pucks
100113.0,Bullet04,Power tap system makes linking and installing pucks easy
100113.0,Certifications and Listings,"1-UL Listed,CSA Listed"
100113.0,Collection Name,WESTEK
100113.0,Color/Finish Family,Metallic
100113.0,ENERGY STAR Certified,Yes
100113.0,Fixture Color/Finish,Bronze
100113.0,Hardware Included,Yes
100113.0,Light Bulb Base Type,Bi-Pin
100113.0,Light Source,Halogen
100113.0,Maximum Wattage (watts),0
100113.0,MFG Brand Name,Amerelle
100113.0,Product Depth (in.),11.8
100113.0,Product Height (in.),8.25
100113.0,Product Weight (lb.),1.83
100113.0,Product Width (in.),3.5
100113.0,Under Cabinet Light Type,Puck Light
100114.0,Biodegradable,Yes
100114.0,Bullet01,Great when used as ground cover and mulch
100114.0,Bullet02,Great addition to flower beds
100114.0,Bullet03,Use to help create a beautiful landscape
100114.0,Bullet04,Offers erosion control
100114.0,Bullet05,Naturally biodegradable
100114.0,Bullet20,Note: Product may vary by store
100114.0,Hardware Included,No
100114.0,Landscape Supply Type,Weed Barrier
100114.0,MFG Brand Name,Unbranded
100114.0,Package Quantity,1
100114.0,Product Depth (in.),28
100114.0,Product Height (in.),14
100114.0,Product Length (in.),28 in
100114.0,Product Thickness (mm),14
100114.0,Product Width (in.),14
100114.0,Straw Type,Pine
100114.0,UV Protected,No
100115.0,Assembled Depth (in.),5.75 in
100115.0,Assembled Height (in.),79.5 in
100115.0,Assembled Width (in.),71.25 in
100115.0,Bullet01,100% composite waterproof material will not rust or rot
100115.0,Bullet02,Adjustable stainless-steel rollers and track allow for easy opening and closing
100115.0,Bullet03,1-3/4 in. thickness
100115.0,Bullet04,"Tempered, high-performance Low-E with blinds between the glass"
100115.0,Bullet05,Keyed lock and flush-bolt auxiliary lock for security and ventilation
100115.0,Bullet06,Pre-installed satin-nickel handle
100115.0,Bullet07,Lifetime warranty
100115.0,Color Family,White
100115.0,Color/Finish,"Smooth White Exterior Surface, Woodgrain Interior Surface"
100115.0,Door Configuration,Double Door
100115.0,Door Handing,Right-Hand/Slide
100115.0,Door Size (WxH) in.,72 x 80
100115.0,Door Thickness (in.),1.75
100115.0,Door Type,Sliding Patio Door
100115.0,Energy Star Qualified,Not Qualified
100115.0,Features,Weatherstripping
100115.0,Finish Type,Finished
100115.0,Included,"Handle Set,Lockset"
100115.0,LowE rating,No
100115.0,Material,Composite
100115.0,MFG Brand Name,MasterPiece
100115.0,Product Weight (lb.),250
100116.0,A/C Cooling Rate (BTU/hr),10000
100116.0,A/C Coverage Area (sq. ft.),300
100116.0,Air Conditioner Product Type,Portable Unit
100116.0,Air direction/circulation,2-way
100116.0,Amperage (amps),9.6
100116.0,Automatic shutoff,No
100116.0,BTU Cooling Rating,10000
100116.0,Bullet01,"10,000 BTU cooling ensures your comfort"
100116.0,Bullet02,Estimated cooling area (300 sq. ft. /15 ft. x 20 ft. room)
100116.0,Bullet03,Portable unit comes with one (1) hose installation kit. Get comfortable with the greatest of ease with casters to allow easy movement to the room that needs cooling so you can comfortably enjoy your room
100116.0,Bullet04,2-speed cooling and fan lets you select the right setting to suit your needs while affording a range of adjustment to deliver comfort
100116.0,Bullet05,2-way Air Deflection: Air can be directed up or down as needed
100116.0,Bullet06,Digital LED Electronic Touch Controls: Control the temperature of your room with just a push of a button
100116.0,Bullet07,24 hour On/Off Timer lets you create a cooling schedule without wasting electricity; an energy efficient programmable timer that can turn on your air conditioner before you arrive home or turn off after you leave
100116.0,Bullet08,Remote control that is stylish and easy to use which allows you to cool down from across the room
100116.0,Bullet09,Washable and Reusable air filter saves money on replacements
100116.0,Bullet10,"Automatically restarts after a power failure; there are storms, high winds and extreme heat that can lead to power outages; keep yourself covered with AutoRestart, which automatically turns the unit back on when power is restored"
100116.0,Bullet11,Removes up to 2.6 pt. of moisture from the air in an hour to control humidity
100116.0,Bullet12,Product (W x H x D) 17.03 in. x 31.28 in. x 13 in.
100116.0,Bullet13,Voltage / 60 Hz: 115
100116.0,Casters,Yes
100116.0,Certifications and Listings,ETL Listed
100116.0,Color,White
100116.0,Color Family,White
100116.0,Controls,Digital
100116.0,Cord Length (ft.),6
100116.0,Coverage Area (sq. ft.),300
100116.0,Decibel Rating,55 dBA
100116.0,Decibel Rating (Indoor),55 dBA
100116.0,Drain hose connection,Yes
100116.0,Energy Efficiency Ratio (EER),9.2
100116.0,Filter light reminder,No
100116.0,Filter Type,Washable
100116.0,Heater included,No
100116.0,Hose Exhaust,Single
100116.0,MFG Brand Name,LG Electronics
100116.0,Moisture removal capacity (pints/day),62.4
100116.0,Number of cool settings,2
100116.0,Number of Fan Speeds,2
100116.0,Product Depth (in.),13
100116.0,Product Height (in.),31.28
100116.0,Product Weight (lb.),52.3
100116.0,Product Width (in.),17.03
100116.0,Remote Control,Yes
100116.0,Self-diagnostic tools,No
100116.0,Sleep setting,No
100116.0,Timer,Yes
100116.0,Vent hose configuration,Single
100116.0,Voltage (volts),115
100116.0,Window venting kit included,Yes
100117.0,Adjustable Shelves,No
100117.0,Assembled Depth (in.),32.25 in
100117.0,Assembled Height (in.),30 in
100117.0,Assembled Width (in.),48 in
100117.0,Assembly Required,Yes
100117.0,Bullet01,Solid wood desk is sturdy and durable and finished in espresso
100117.0,Bullet02,Desktop is Asian wood veneer for lasting beauty
100117.0,Bullet03,2-bottom shelves provide handy
100117.0,Bullet04,Slide-out tray offers place for keyboard and mouse
100117.0,Collection Name,
100117.0,Color/Finish,Espresso
100117.0,Color/Finish Family,Brown
100117.0,Finish,Espresso
100117.0,Hardware Included,Yes
100117.0,Material,Asian hardwood legs with Asian hardwood veneer over MDF
100117.0,MFG Brand Name,Home Decorators Collection
100117.0,Number of Doors,0
100117.0,Number of Drawers,1
100117.0,Number of Shelves,2
100117.0,Product Depth (in.),32.25
100117.0,Product Height (in.),30
100117.0,Product Style,Classic
100117.0,Product Weight (lb.),55
100117.0,Product Width (in.),48
100117.0,Removable Shelves,No
100117.0,Storage Capacity (cu. ft.),2
100117.0,Style,Classic
100118.0,Blade cutting type,Bypass
100118.0,Blade Length (In.),1.25 in
100118.0,Blade Material,Steel
100118.0,Bullet01,Assembled Dimension: 7.5 in. W x 7.25 in. D x 74 in. H
100118.0,Bullet02,Pruner includes rope and pole adapter to snap into Jameson pole
100118.0,Bullet03,Three 6 ft. Fiberglass extension poles - Two 6 ft. FG Hollow Extension Poles and One 6 ft. FG Base Pole
100118.0,Bullet04,Poles have male and female ferrules for attaching pruner or additional pole
100118.0,Bullet05,Hollow core fiberglass poles with 0.125 in. wall thickness
100118.0,Coated Blades,No
100118.0,Corrosion Resistant,No
100118.0,Forged Blade,No
100118.0,Garden Center Tool Type,Tree Pruners/Shears
100118.0,Gear Driven,No
100118.0,Handle Length (in.),72
100118.0,Handle Material,Fiberglass
100118.0,Maximum Cutting Thickness (in.),1.25
100118.0,MFG Brand Name,Jameson
100118.0,Product Depth (in.),7.25
100118.0,Product Height (in.),74
100118.0,Product Weight (lb.),10.8
100118.0,Product Width (in.),7.5
100118.0,Rotating Head,No
100118.0,Sap Groove,No
100118.0,Saw Attachment,No
100118.0,Telescoping Handle,No
100118.0,Tool Type,Other Tool
100119.0,Applicator/Tool Type,Brush
100119.0,Brush head height (in.),2.75
100119.0,Brush head material,Nylon/Polyester Blend
100119.0,Brush head width (in.),2
100119.0,Bullet01,Nylon-polyester bristles provide smooth brush strokes and excellent overall coverage
100119.0,Bullet02,Can be used with all types of paint
100119.0,Bullet03,"3 sizes to cover trim, touch-up and small-surface projects"
100119.0,Bullet04,Designed for maximum paint lift and low drag for a smooth finish
100119.0,Bullet05,Reusable
100119.0,Bullet06,"Includes a 1 in. angled, a 1-1/2 in. angled and a 2 in. flat brush"
100119.0,Handle Length (in.),7
100119.0,Head shape(s),Angled
100119.0,MFG Brand Name,Purdy
100119.0,Paint Product Type,Applicator/Tool
100119.0,Product Weight (lb.),.65 lb
100120.0,Amperage (amps),2.4
100120.0,Bullet01,"Includes a 1/4-sheet pad sander, dust collection bag and carrying case"
100120.0,Bullet02,Dust-sealed switch for increased durability
100120.0,Bullet03,8 ft. cord for long reach
100120.0,Bullet04,CSA listed
100120.0,Bullet05,3-year limited manufacturer warranty
100120.0,Bullet06,1-year free service contract with DEWALT
100120.0,Bullet07,90-day money-back guarantee
100120.0,Bullet08,Top and body grips provide excellent control as you work
100120.0,Bullet09,"Includes 1/4-Sheet Pad Sander, dust collection bag and a carrying case"
100120.0,Bullet10,CSA listed
100120.0,Bullet20,Note: product may vary by store
100120.0,Certifications and Listings,CSA Listed
100120.0,Color Family,Yellow
100120.0,Cord Length (ft.),8
100120.0,Corded Tool Type,Finishing Sander
100120.0,Cordless/Corded,Corded
100120.0,Dust collection type,Bag
100120.0,MFG Brand Name,DEWALT
100120.0,Pad description,1/4 sheet
100120.0,Power Tool Features,"Bag Included,Lock On Switch,No Tool Disc/Pad Change"
100120.0,Power Tool Product Type,Corded
100120.0,Product Depth (in.),9.5 in
100120.0,Product Height (in.),6.75 in
100120.0,Product Weight (lb.),6.5
100120.0,Product Width (in.),13 in
100120.0,Reconditioned,No
100120.0,Speed  (rpm),14000
100120.0,Tool-less conversion,Yes
100120.0,Tools Product Type,Power Tool
100121.0,Adjustable Lamp Head,No
100121.0,Bulb Type Included,"LED,No Bulbs Included"
100121.0,Bullet01,"Integrated LEDs produce 1,100 Lumens (4000K), comparable to two 60-Watt incandescent, while only using 16-Watt of energy"
100121.0,Bullet02,High-efficiency LED technology
100121.0,Bullet03,Easy-latch secures diffuser to housing
100121.0,Bullet04,Stay-white acrylic diffuser and steel housing
100121.0,Bullet05,"50,000-hour integrated LEDs means you never have to buy or change a light bulb"
100121.0,Bullet06,Suitable for residential or commercial applications (120-Volt)
100121.0,Bullet07,CUL listed to US and Canadian safety standards
100121.0,Bullet08,Can be mounted flush to ceiling or wall
100121.0,Certifications and Listings,1-UL Listed
100121.0,ENERGY STAR Certified,No
100121.0,Fixture Color/Finish,White
100121.0,Fixture Color/Finish Family,White
100121.0,Hardware Included,Yes
100121.0,MFG Brand Name,Lithonia Lighting
100121.0,Product Depth (in.),11
100121.0,Product Height (in.),2.94
100121.0,Product Weight (lb.),4
100121.0,Product Width (in.),11
100121.0,Shade Color Family,White
100121.0,Shade Material,Acrylic
100121.0,Shape,Square
100122.0,Assembled Depth (in.),1.25 in
100122.0,Assembled Height (in.),4.3751968503937 in
100122.0,Assembled Width (in.),2.687 in
100122.0,Bullet01,25 pieces per pack
100122.0,Bullet02,Steel construction
100122.0,Bullet03,Zinc-plated
100122.0,Bullet04,#6
100122.0,Fastener Type,Other Hook
100122.0,Finish Family,Metallic
100122.0,Hook diameter (in.),1
100122.0,Hook length (in.),2
100122.0,Hook opening (in.),0.625
100122.0,Magnetic,No
100122.0,Material,Steel
100122.0,Maximum Weight Capacity (lb.),2
100122.0,MFG Brand Name,Crown Bolt
100122.0,Package Quantity,25
100122.0,Product Weight (lb.),0.628311
100122.0,Projection (in.),1.25
100122.0,Self-adhesive,No
100123.0,Bullet01,Ideal for watering plants with optional shower or pour watering features
100123.0,Bullet02,Adjustable watering head rotates easily for customized watering
100123.0,Bullet03,Fill hole is offset for easy refilling at the spigot
100123.0,Bullet04,Resin construction is lightweight for easy maneuverability and durable for lasting value
100123.0,Bullet05,1.6 gal. capacity
100123.0,Capacity (gallons),1.6
100123.0,Color Family,Black
100123.0,Material,Plastic
100123.0,MFG Brand Name,Unbranded
100123.0,Product Depth (in.),17.28
100123.0,Product Height (in.),11.14
100123.0,Product Width (in.),6.14
100123.0,Spout Length (in.),12
100125.0,Bullet01,"Elegant, high arc spout that swivels 360 degrees"
100125.0,Bullet02,1-3/8 in. maximum deck thickness
100125.0,Bullet03,Single-control handle adjusts the water volume and temperature with ease
100125.0,Bullet04,ADA-compliant
100125.0,Bullet05,Strong water pressure
100125.0,Bullet06,Limited lifetime manufacturer warranty covering the parts and finish defects
100125.0,Bullet07,Pair with a 1.5 GPM aerator (model RP19754 - sold separately) to help promote water conservation
100125.0,Certifications and Listings,"ADA Compliant,CSA Certified,IAPMO Certified"
100125.0,Color Family,Chrome
100125.0,Color/Finish,Chrome
100125.0,Commercial / Residential,Residential
100125.0,Connection size (in.),1/2 In.
100125.0,Faucet Features,No Additional Features
100125.0,Faucet Included Components,Handles
100125.0,Faucet type,Kitchen Faucet
100125.0,Flow rate (gallons per minute),1.8
