product_uid,name,value
108467.0,Maximum cut diameter (in.),.25
108467.0,MFG Brand Name,Sun Joe
108467.0,Pole extension included,No
108467.0,Product Weight (lb.),2.11
108467.0,Reconditioned,No
108467.0,Shaft length (in.),4
108467.0,Shoulder harness/strap,No
108467.0,Single/double-sided blade,Double-sided
108467.0,String trimmer conversion capable,No
108467.0,Tooth extension included,No
108467.0,Trimmer Type,Consumer Electric Cordless Hedge
108467.0,Voltage (volts),3.6
108894.0,Bullet01,USDA approved
108894.0,Bullet02,Cream formula and non-toxic
108894.0,Bullet03,Travel size 1.7 oz. tube
108894.0,Bullet04,Flitz metal polish is a concentrated cream
108894.0,Compatible Metal Type,Multiple
108894.0,MFG Brand Name,Flitz
108894.0,Oil based,No
108894.0,Product Form,Liquid
108894.0,Product Size (oz.),1.76
108894.0,Professional/ Residential,"Professional,Residential"
108894.0,Stain Type,"Grease,Tarnish"
108894.0,Surface Type,"Fiberglass,Metal"
108894.0,Where to Use,"Bathroom,Car Exterior,Car Interior,Kitchen,Outdoor"
108995.0,Bullet01,"Modular in design, allowing the small fliptop to securely stack with the large fliptop"
108995.0,Bullet02,Hinged latch lid secures contents
108995.0,Bullet03,Clear base and lid for quick identification of contents
108995.0,Bullet04,"Versatile storage solution that is ideal for organizing crafts, office or classroom supplies, 4 in. x 6 in. photos, CDs, tools, emergency kit or other small items"
108995.0,Color Family,Clear
108995.0,Color/Finish,Clear
108995.0,Included,No additional components or accessories are included
108995.0,Material,Plastic
108995.0,MFG Brand Name,Sterilite
108995.0,Pack Size,1
108995.0,Product Depth (in.),7.63
108995.0,Product Height (in.),4.5
108995.0,Product Width (in.),6.5
108995.0,Storage Product Type,Storage Bins and Totes
109406.0,Biodegradable,No
109406.0,Bullet01,Medium weight commercial grade fabric
109406.0,Bullet02,Stops weeds without chemicals
109406.0,Bullet03,Strong spunbond polyester fabric is exceptionally strong and puncture resistant
109406.0,Bullet04,Saves on maintenance costs
109406.0,Bullet05,Secure with easy gardener fabric and garden staples
109406.0,Hardware Included,No
109406.0,Landscape Supply Type,Weed Barrier
109406.0,MFG Brand Name,Landmaster
109406.0,Product Depth (in.),48
109406.0,Product Height (in.),0.0161
109406.0,Product Length (in.),1200
109406.0,Product Thickness (mm),0.41
109406.0,Product Width (in.),48
109406.0,UV Protected,No
109414.0,Arbor Size,.625 In.
109414.0,Bullet01,"Cuts woods, laminates, melamine and non-ferrous metals"
109414.0,Bullet02,"TiCo high-density carbide construction for a strong, long-lasting blade"
109414.0,Bullet03,Laser cut stabilizer vents
109414.0,Bullet04,Perma-shield non-stick coating for less friction
109414.0,Bullet05,"For best results when cutting laminate flooring, use a 10 in. table saw or a 10 in. slide miter saw, Do not use a standard 10 in. compound miter saw"
109414.0,Color Family,Red
109414.0,Material Cut,Multi-Purpose
109414.0,MFG Brand Name,Diablo
109414.0,Number in Package,1
109414.0,Number of Teeth,84
109414.0,Power Tool Accessory Type,Circular Saw Blade
109414.0,Power Tool Product Type,Power Tool Accessory
109414.0,Product Depth (in.),0.25
109414.0,Product Height (in.),13.75
109414.0,Product Width (in.),12
109414.0,Saw Blade Diameter (in),10
109414.0,Saw Blade Material,Carbide
109414.0,Tools Product Type,Power Tool
109524.0,Appliance Type,Gas Range
109524.0,Broiler Burner Rating (BTU),14000
109524.0,Broiler Location,Oven
109524.0,Bullet01,"5.6 cu. ft. oven allow you to cook multiple dishes at once, perfect for large holiday gatherings and every day in between"
109524.0,Bullet02,"5 burner gas range includes 17,000-BTU Power Boil burner for faster boiling of water"
109524.0,Bullet03,"Precise Simmer Burner delicate foods don’t burn with low, even heat"
109524.0,Bullet04,Center Round Burner is ideal for delicate foods and sauces
109524.0,Bullet05,Gas Convection Oven circulates heat for high-quality results
109524.0,Bullet06,In oven broiler is perfect for grilling meats or melting cheese
109524.0,Bullet07,Store pots and pan within easy reach in the lower storage drawer
109524.0,Bullet08,Electronic controls are easy to operate
109524.0,Bullet09,Control Lock disables the control panel to avoid unintended use or other changes to your cooking settings
109524.0,Bullet10,Self-clean oven cleans the oven cavity without the need for scrubbing
109524.0,Bullet11,"Oven window provides better visibility of the oven interior, allowing you to monitor cooking progress without opening the door, keeping oven temperatures steady and undisturbed"
109524.0,Bullet12,With a Black Gloss Oven Interior you will enjoy a clean and sleek appearance
109524.0,Bullet13,Three oven racks can be configured in 6 positions to accommodate a variety of baking needs
109524.0,Bullet14,"Heavy-Cast, Continuous Grates allow for easy movement of pans between burners"
109524.0,Bullet15,Comes with a limited one year manufacturer's warranty
109524.0,Burner Grate Material,Cast Iron
109524.0,Burner No.1 BTU,11000
109524.0,Burner No.2 BTU,17000
109524.0,Burner No.3 BTU,9100
109524.0,Burner No.4 BTU,5000
109524.0,Burner No.5 BTU,5000
109524.0,Burner No.6 BTU,0
109524.0,Capacity of Oven (cu. ft.),5.6
109524.0,Certifications and Listings,"1-UL Listed,ANSI Certified,CSA Listed"
109524.0,Cleaning Type,Self Cleaning
109524.0,Color of Cooktop,Slate
109524.0,Color/Finish,Slate/ Dark Gray
109524.0,Color/Finish Family,Slate
109524.0,Control Type,Electronic
109524.0,Convection,Yes
109524.0,Convection Type,Fan
109524.0,Cooktop Features,"Built-In Timer,Continuous Grates,Control Lockout,Digital Display,LP Convertible,Sealed Burners"
109524.0,Cooktop Surface Type,Deep Recessed
109524.0,Downdraft Exhaust,No
109524.0,Fuel Type,Gas
109524.0,Ignition Type,Electrical
109524.0,Included Items,Propane (LP) Conversion Kit
109524.0,MFG Brand Name,GE
109524.0,Number of Burners,5
109524.0,Oven Cleaning Options,Self-Cleaning
109524.0,Oven Features,"Broiler,Built-In Clock,Built-In Timer,Control Lockout,Convection Oven,Hidden Bake Element,Interior Light,LP Convertible,Lower Storage Drawer,Oven Window"
109524.0,Oven Racks,3
109524.0,Oven Settings,"Delay Bake/Delay Start,Sabbath Mode"
109524.0,Product Depth (in.),29.375
109524.0,Product Height (in.),39.25
109524.0,Product Weight (lb.),230
109524.0,Product Width (in.),31.25
109524.0,Range Size,30 in.
109524.0,Range Type,Slide-In
109802.0,Blade Length (In.),6 in
109802.0,Bullet01,Unique footplate provides consistent cutting depth
109802.0,Bullet02,Works well in straight lines or curves
109802.0,Bullet03,"Cuts trenches and creates clean, finished lawn edges along driveways, lawns, and sidewalks"
109802.0,Bullet04,Durable sharpened steel blade is useful to chop roots and stumps
109802.0,Bullet05,Steel construction
109802.0,Bullet20,Note: Product may vary by store
109802.0,Coated Blades,Yes
109802.0,Garden Center Tool Type,Edger
109802.0,Handle Length (in.),31.5
109802.0,Handle Material,Steel
109802.0,MFG Brand Name,Hound Dog
109802.0,Product Depth (in.),2
109802.0,Product Height (in.),37.28
109802.0,Product Weight (lb.),2.91
109802.0,Product Width (in.),12
109802.0,Rotary Blades,No
109802.0,Self Cleaning,No
109802.0,Serrated,No
110528.0,Bullet01,Fiberglass mesh construction reduces the occurrence of blisters and bubbles
110528.0,Bullet02,Works well for butt-end joints
110528.0,Bullet03,Thin profile for strength and a flat finish
110528.0,Bullet04,Self-adhesive for easy installation
110528.0,Bullet05,300 ft. of tape
110528.0,Drywall Features,"Fiberglass Mesh,Fire Resistant,Moisture Resistant,Mold Resistant,Perforated,Self Adhesive"
110528.0,MFG Brand Name,FibaTape
110528.0,Product Depth (in.),1.875
110528.0,Product Height (in.),5.875
110528.0,Product Length (ft.),300
110528.0,Product Thickness (mm),0.21
110528.0,Product Weight (lb.),.8
110528.0,Product Width (in.),1.9
110756.0,Application Type,Phone/ Data Plate
110756.0,Bullet01,Suitable for category 3 RJ11 and RJ14 applications
110756.0,Bullet02,100% computer-tested for high quality and reliable performance
110756.0,Bullet03,4 conductors and 625B4 terminals
110756.0,Bullet04,Comes in a light almond finish
110756.0,Bullet05,2-year limited warranty
110756.0,Certifications and Listings,No Certifications or Listings
110756.0,Color Family,Almond
110756.0,Electrical Product Type,Wall Plate
110756.0,Included,No additional components or accessories are included
110756.0,MFG Brand Name,Cooper Wiring Devices
110756.0,Number of Gangs,1
110756.0,Product Depth (in.),0.685
110756.0,Product Height (in.),4.894
110756.0,Product Width (in.),3.135
110756.0,Shape,Rectangle
110756.0,Wall Plate Configuration,Phone Jack
110756.0,Wall Plate Deco Style,Traditional/Classic
110756.0,Wall Plate Material,Wood
110811.0,Actual Color Temperature (K),2700
110811.0,Average Life (hours),3000
110811.0,Bulb Diameter (In.),2.38
110811.0,Bulb Finish,Clear
110811.0,Bulb Shape,Other
110811.0,Bulb Type,Vintage Edison
110811.0,Bullet01,Brightness: 245 Lumens
110811.0,Bullet02,"Estimated yearly energy cost: $7.49 (based on 3 hours/day, 11¢/kWh. cost depends on rates and use)"
110811.0,Bullet03,Life: 2.7 years (based on 3 hours/day)
110811.0,Bullet04,Light appearance: 2700K (soft white/bright white/daylight)
110811.0,Bullet05,Energy used: 60-Watt
110811.0,Color Temperature,Cool White
110811.0,ENERGY STAR Certified,No
110811.0,Indoor/Outdoor,Indoor
110811.0,Light Bulb Base Code,E26
110811.0,Light Bulb Base Type,Medium
110811.0,Light Bulb Features,Dimmable
110811.0,Light Bulb Shape Code,R12
110811.0,Light Color,Cool White
110811.0,Light Output (lumens),245
110811.0,Lighting Technology,Incandescent
110811.0,MFG Brand Name,Globe Electric
110811.0,Number in Package,3
110811.0,Product Depth (in.),2.3
110811.0,Product Height (in.),5
110811.0,Product Width (in.),2.3
110811.0,Specialty Bulb Type,Household / General Purpose
110811.0,Wattage (watts),60
110823.0,Adjustable shackle,No
110823.0,Body width (in.),9.0625
110823.0,Bullet01,Constructed of durable steel
110823.0,Bullet02,Protected shackle for cut-proof security
110823.0,Bullet03,Key retaining safeguard ensures padlock is not left unlocked
110823.0,Bullet04,Keyed padlock
110823.0,Bullet05,Covered keyway for weather protection
110823.0,Coated,N
110823.0,Color,Silver
110823.0,Color Family,Silver metallic
110823.0,Key material,Brass
110823.0,Keys & Accessories Product Type,Padlock
110823.0,Lock material,Steel
110823.0,Lock Product Type,Padlock
110823.0,Lock Type,Keyed
110823.0,Locking mechanism,Ball bearing
110823.0,MFG Brand Name,Master Lock
110823.0,Multi-pack keyed alike,No
110823.0,Number of locks in pack,1
110823.0,Product Depth (in.),2
110823.0,Product Height (in.),2
110823.0,Product Weight (lb.),4.95
110823.0,Product Width (in.),10
110823.0,Rekeyable,No
110823.0,Shackle clearance (in.),0
110823.0,Shackle diameter (in.),0
110823.0,Shrouded shackle,Yes
111374.0,Bullet01,Fiberglass construction offers safety around electricity
111374.0,Bullet02,27 steps provide easy access to second stories
111374.0,Bullet03,250 lb. duty rating is ideal for light household applications
111374.0,Bullet04,"Slip-resistant, TRACTION-TRED D-rungs provide secure footing as you climb or stand on ladder"
111374.0,Bullet05,ALFLO Twist Proof performance for stability
111374.0,Bullet06,Rail shield bracket and shoe with pad and spur plate
111374.0,Bullet07,Weather resistant for outdoor use
111374.0,Bullet08,OSHA compliant for safety
111374.0,Bullet09,Cannot ship to home; available for store delivery only
111374.0,Certifications and Listings,OSHA Compliant
111374.0,Ladder Height (ft.),28
111374.0,Ladder Rating,Type 1 - 250 lbs.
111374.0,Ladder Type,Extension
111374.0,Ladders/Scaffolding Features,Weather Resistant
111374.0,Load weight capacity,250 lb.
111374.0,Material,Fiberglass
111374.0,Maximum ladder length (ft.),28
111374.0,Maximum reach (ft.),27
111374.0,MFG Brand Name,Werner
111374.0,Minimum ladder length (ft.),14
111374.0,Nonslip tread,27
111374.0,Number of Steps,27
111374.0,Product Weight (lb.),55
111374.0,Rung/Step Depth,1 in
111374.0,Step rise (in.),12
111712.0,Assembled Depth (in.),4.523 in
111712.0,Assembled Height (in.),1.89 in
111712.0,Assembled Width (in.),4.523 in
111712.0,Bullet01,Tacky rubber adhesive provides an instantaneous and durable bond to surfaces
111712.0,Bullet02,UL 723 classified as to surface burning characteristics
111712.0,Bullet03,Low VOC (volatile organic compounds) content
111712.0,Bullet04,All weather applications
111712.0,Color Family,Metallics
111712.0,Feet per roll,150
111712.0,Material,Aluminum
111712.0,Maximum application temperature (F),90
111712.0,Maximum hold temperature (F),200
111712.0,MFG Brand Name,Nashua Tape
111712.0,Minimum application temperature (F),20
111712.0,Minimum hold temperature (F),0
111712.0,Peel backing,Yes
111712.0,Tape Design,Silver
111712.0,Thickness (mm),0.127
112054.0,Bullet01,Durable high-impact polycarbonate construction
112054.0,Bullet02,Vertical or horizontal mount
112054.0,Bullet03,"Installation hardware, gasket and multilingual instructions included"
112054.0,Bullet04,Gray
112054.0,Bullet05,NEMA 3R compliant
112054.0,Bullet06,UL listed
112054.0,Certifications and Listings,1-UL Listed
112054.0,Color Family,Gray
112054.0,Color/Finish,Gray
112054.0,Electrical Product Type,Weatherproof Box/Cover
112054.0,Material,Polycarbonate
112054.0,MFG Brand Name,Bell
112054.0,Number of Holes,0
112054.0,Package Quantity,1
112054.0,Product Depth (in.),.30
112054.0,Product Height (in.),4.62
112054.0,Product Weight (lb.),0.109
112054.0,Product Width (in.),2.87
112054.0,Trade Size (in.),Other
112145.0,Application Type,Switch Plate
112145.0,Bullet01,3-Gang wall plate features 3 rocker switch openings
112145.0,Bullet02,Made of questech cast stone with a noche finish
112145.0,Bullet03,Helps complement natural stone and ceramic tile
112145.0,Bullet04,Questech Q-seal lifetime sealer is waterproof and stain-resistant
112145.0,Bullet05,Includes screws
112145.0,Certifications and Listings,1-UL Listed
112145.0,Color Family,Brown
112145.0,Color/Finish,Noche
112145.0,Electrical Product Type,Wall Plate
112145.0,Included,Screws
112145.0,MFG Brand Name,Hampton Bay
112145.0,Number of Gangs,3
112145.0,Product Depth (in.),0.25
112145.0,Product Height (in.),5
112145.0,Product Width (in.),6.75
112145.0,Shape,Rectangle
112145.0,Wall Plate Configuration,Decorator/Rocker
112145.0,Wall Plate Deco Style,Traditional/Classic
112145.0,Wall Plate Material,Metal
112188.0,Adjustable Lamp Head,No
112188.0,Bulb Type,Halogen
112188.0,Bulb(s) Included,No
112188.0,Bullet01,Solid die cast brass
112188.0,Bullet02,Stake mount included
112188.0,Bullet03,Low voltage power source (12-volt)
112188.0,Bullet04,"Compatible with a halogen, zenon or led bulb in a bi-pin bulb base"
